# mH (GeV)  H → bb  H → ττ  H → μμ  H → ss  H → cc  H → tt   H → gg   H → γγ  H → Zγ  H → WW  H → ZZ  Total ΓH (GeV)
# https://twiki.cern.ch/twiki/bin/view/LHCPhysics/CERNYellowReportPageBR2014
# (copied from the website)
# Reference: arXiv:1307.1347 Tables A1-14
#
# PS 2016-09-23
#
94.0      8.03E-01     +1.65     -1.70     8.33E-02     +6.97     -6.77     2.89E-04     +7.30     -7.10     4.06E-02     +12.19     -12.15     3.44E-04     +5.27     -5.21     0.00E+00     +0.00     -0.00          6.61E-02    +11.75    -11.35     1.36E-03     +6.29     -6.07     1.85E-06    +10.26    -10.11     3.94E-03     +5.85     -5.65     6.05E-04     +5.79     -5.58     2.32E-03     +5.20     -5.21
95.0      8.01E-01     +1.67     -1.72     8.32E-02     +6.94     -6.77     2.89E-04     +7.26     -7.11     4.05E-02     +12.20     -12.14     3.43E-04     +5.29     -5.21     0.00E+00     +0.00     -0.00          6.74E-02    +11.73    -11.32     1.39E-03     +6.25     -6.11     4.48E-06    +10.25    -10.11     4.68E-03     +5.80     -5.64     6.65E-04     +5.72     -5.59     2.35E-03     +5.21     -5.14
96.0      7.99E-01     +1.69     -1.74     8.32E-02     +6.93     -6.77     2.89E-04     +7.27     -7.07     4.04E-02     +12.22     -12.14     3.42E-04     +5.28     -5.21     0.00E+00     +0.00     -0.00          6.87E-02    +11.70    -11.29     1.43E-03     +6.18     -6.12     8.78E-06    +10.27    -10.08     5.55E-03     +5.80     -5.63     7.33E-04     +5.75     -5.58     2.37E-03     +5.20     -5.17
97.0      7.97E-01     +1.71     -1.76     8.31E-02     +6.93     -6.76     2.89E-04     +7.25     -7.09     4.03E-02     +12.17     -12.19     3.41E-04     +5.28     -5.22     0.00E+00     +0.00     -0.00          6.99E-02    +11.68    -11.28     1.46E-03     +6.25     -6.05     1.51E-05    +10.25    -10.10     6.60E-03     +5.80     -5.60     8.11E-04     +5.75     -5.55     2.40E-03     +5.17     -5.17
98.0      7.95E-01     +1.73     -1.78     8.31E-02     +6.90     -6.75     2.88E-04     +7.22     -7.07     4.02E-02     +12.20     -12.17     3.40E-04     +5.26     -5.20     0.00E+00     +0.00     -0.00          7.12E-02    +11.66    -11.26     1.50E-03     +6.26     -6.06     2.38E-05    +10.22    -10.07     7.83E-03     +5.75     -5.59     9.00E-04     +5.71     -5.55     2.43E-03     +5.16     -5.13
99.0      7.92E-01     +1.76     -1.80     8.29E-02     +6.90     -6.73     2.88E-04     +7.23     -7.08     4.00E-02     +12.21     -12.17     3.39E-04     +5.25     -5.24     0.00E+00     +0.00     -0.00          7.24E-02    +11.63    -11.23     1.54E-03     +6.28     -6.04     3.51E-05    +10.22    -10.05     9.28E-03     +5.78     -5.59     1.00E-03     +5.74     -5.55     2.46E-03     +5.16     -5.16
100.0     7.89E-01     +1.78     -1.83     8.28E-02     +6.87     -6.73     2.88E-04     +7.22     -7.04     3.99E-02     +12.22     -12.17     3.37E-04     +5.27     -5.19     0.00E+00     +0.00     -0.00          7.37E-02    +11.58    -11.21     1.58E-03     +6.20     -6.07     4.93E-05    +10.20    -10.05     1.10E-02     +5.73     -5.56     1.12E-03     +5.69     -5.53     2.48E-03     +5.13     -5.11
101.0     7.86E-01     +1.80     -1.86     8.27E-02     +6.86     -6.71     2.87E-04     +7.19     -7.06     3.97E-02     +12.24     -12.16     3.36E-04     +5.27     -5.21     0.00E+00     +0.00     -0.00          7.49E-02    +11.58    -11.17     1.61E-03     +6.18     -6.04     6.67E-05    +10.20    -10.03     1.29E-02     +5.69     -5.57     1.26E-03     +5.66     -5.54     2.51E-03     +5.15     -5.08
102.0     7.83E-01     +1.83     -1.88     8.25E-02     +6.85     -6.69     2.86E-04     +7.15     -7.05     3.96E-02     +12.24     -12.17     3.35E-04     +5.23     -5.25     0.00E+00     +0.00     -0.00          7.61E-02    +11.53    -11.15     1.65E-03     +6.18     -6.01     8.74E-05    +10.18    -10.02     1.52E-02     +5.67     -5.55     1.43E-03     +5.64     -5.52     2.54E-03     +5.13     -5.06
103.0     7.79E-01     +1.86     -1.91     8.22E-02     +6.84     -6.68     2.86E-04     +7.16     -7.02     3.94E-02     +12.24     -12.17     3.33E-04     +5.25     -5.22     0.00E+00     +0.00     -0.00          7.73E-02    +11.51    -11.13     1.69E-03     +6.16     -5.98     1.12E-04    +10.13    -10.08     1.78E-02     +5.67     -5.53     1.63E-03     +5.64     -5.51     2.58E-03     +5.11     -5.06
104.0     7.75E-01     +1.89     -1.94     8.20E-02     +6.80     -6.67     2.85E-04     +7.10     -7.02     3.92E-02     +12.24     -12.21     3.31E-04     +5.22     -5.22     0.00E+00     +0.00     -0.00          7.84E-02    +11.46    -11.10     1.73E-03     +6.12     -5.99     1.40E-04    +10.13     -9.98     2.07E-02     +5.70     -5.47     1.86E-03     +5.68     -5.45     2.61E-03     +5.05     -5.10
105.0     7.71E-01     +1.93     -1.98     8.17E-02     +6.79     -6.65     2.84E-04     +7.11     -6.98     3.90E-02     +12.24     -12.20     3.30E-04     +5.24     -5.21     0.00E+00     +0.00     -0.00          7.95E-02    +11.43    -11.06     1.77E-03     +6.14     -5.93     1.71E-04    +10.15     -9.93     2.41E-02     +5.59     -5.50     2.13E-03     +5.58     -5.48     2.64E-03     +5.09     -5.00
106.0     7.66E-01     +1.96     -2.01     8.13E-02     +6.75     -6.63     2.82E-04     +7.08     -6.95     3.87E-02     +12.22     -12.23     3.28E-04     +5.20     -5.21     0.00E+00     +0.00     -0.00          8.06E-02    +11.38    -11.03     1.80E-03     +6.10     -5.94     2.07E-04    +10.06     -9.95     2.78E-02     +5.59     -5.43     2.45E-03     +5.57     -5.41     2.68E-03     +5.02     -5.00
107.0     7.61E-01     +2.00     -2.05     8.10E-02     +6.73     -6.60     2.81E-04     +7.04     -6.91     3.85E-02     +12.24     -12.23     3.25E-04     +5.19     -5.20     0.00E+00     +0.00     -0.00          8.16E-02    +11.35    -10.99     1.84E-03     +6.04     -5.92     2.47E-04    +10.05     -9.92     3.20E-02     +5.54     -5.43     2.83E-03     +5.52     -5.42     2.72E-03     +5.03     -4.95
108.0     7.56E-01     +2.04     -2.09     8.05E-02     +6.71     -6.57     2.80E-04     +7.01     -6.91     3.82E-02     +12.23     -12.22     3.23E-04     +5.21     -5.18     0.00E+00     +0.00     -0.00          8.26E-02    +11.32    -10.95     1.88E-03     +5.98     -5.93     2.91E-04    +10.04     -9.87     3.67E-02     +5.52     -5.37     3.26E-03     +5.51     -5.35     2.76E-03     +4.96     -4.94
109.0     7.50E-01     +2.08     -2.13     8.00E-02     +6.67     -6.55     2.78E-04     +7.02     -6.84     3.79E-02     +12.25     -12.21     3.20E-04     +5.20     -5.18     0.00E+00     +0.00     -0.00          8.36E-02    +11.27    -10.92     1.92E-03     +5.98     -5.86     3.39E-04     +9.99     -9.86     4.19E-02     +5.51     -5.31     3.76E-03     +5.50     -5.30     2.80E-03     +4.91     -4.94
110.0     7.44E-01     +2.13     -2.18     7.95E-02     +6.64     -6.51     2.76E-04     +6.95     -6.81     3.76E-02     +12.25     -12.22     3.18E-04     +5.20     -5.16     0.00E+00     +0.00     -0.00          8.44E-02    +11.22    -10.88     1.95E-03     +5.92     -5.85     3.91E-04     +9.92     -9.82     4.77E-02     +5.44     -5.31     4.34E-03     +5.43     -5.30     2.85E-03     +4.92     -4.88
110.5     7.40E-01     +2.15     -2.21     7.92E-02     +6.62     -6.50     2.75E-04     +6.91     -6.82     3.74E-02     +12.25     -12.21     3.16E-04     +5.20     -5.14     0.00E+00     +0.00     -0.00          8.48E-02    +11.21    -10.85     1.97E-03     +5.94     -5.78     4.19E-04     +9.94     -9.81     5.08E-02     +5.45     -5.25     4.66E-03     +5.44     -5.25     2.87E-03     +4.87     -4.89
111.0     7.37E-01     +2.18     -2.23     7.89E-02     +6.60     -6.48     2.74E-04     +6.91     -6.83     3.72E-02     +12.26     -12.21     3.15E-04     +5.16     -5.16     0.00E+00     +0.00     -0.00          8.52E-02    +11.18    -10.84     1.99E-03     +5.93     -5.75     4.47E-04     +9.90     -9.79     5.41E-02     +5.37     -5.28     5.01E-03     +5.36     -5.27     2.89E-03     +4.89     -4.82
111.5     7.33E-01     +2.20     -2.26     7.85E-02     +6.59     -6.45     2.73E-04     +6.92     -6.74     3.70E-02     +12.26     -12.21     3.13E-04     +5.18     -5.14     0.00E+00     +0.00     -0.00          8.56E-02    +11.15    -10.81     2.00E-03     +5.91     -5.76     4.77E-04     +9.88     -9.77     5.75E-02     +5.35     -5.24     5.37E-03     +5.34     -5.23     2.92E-03     +4.85     -4.80
112.0     7.29E-01     +2.22     -2.28     7.82E-02     +6.57     -6.43     2.71E-04     +6.91     -6.72     3.68E-02     +12.24     -12.21     3.11E-04     +5.15     -5.17     0.00E+00     +0.00     -0.00          8.60E-02    +11.13    -10.78     2.02E-03     +5.85     -5.72     5.07E-04     +9.88     -9.72     6.10E-02     +5.35     -5.19     5.76E-03     +5.34     -5.19     2.95E-03     +4.81     -4.80
112.5     7.25E-01     +2.25     -2.31     7.78E-02     +6.55     -6.41     2.70E-04     +6.86     -6.73     3.66E-02     +12.24     -12.23     3.10E-04     +5.18     -5.11     0.00E+00     +0.00     -0.00          8.63E-02    +11.10    -10.77     2.04E-03     +5.90     -5.70     5.39E-04     +9.87     -9.70     6.48E-02     +5.31     -5.19     6.18E-03     +5.30     -5.18     2.97E-03     +4.82     -4.77
113.0     7.21E-01     +2.28     -2.33     7.75E-02     +6.52     -6.39     2.69E-04     +6.80     -6.72     3.64E-02     +12.24     -12.24     3.08E-04     +5.13     -5.16     0.00E+00     +0.00     -0.00          8.66E-02    +11.07    -10.74     2.05E-03     +5.85     -5.68     5.71E-04     +9.80     -9.70     6.86E-02     +5.26     -5.16     6.62E-03     +5.25     -5.16     3.00E-03     +4.79     -4.73
113.5     7.17E-01     +2.31     -2.37     7.71E-02     +6.50     -6.38     2.68E-04     +6.82     -6.66     3.62E-02     +12.25     -12.23     3.06E-04     +5.18     -5.11     0.00E+00     +0.00     -0.00          8.69E-02    +11.04    -10.72     2.07E-03     +5.77     -5.67     6.04E-04     +9.81     -9.66     7.27E-02     +5.28     -5.12     7.08E-03     +5.27     -5.11     3.03E-03     +4.75     -4.75
114.0     7.12E-01     +2.34     -2.39     7.67E-02     +6.46     -6.36     2.66E-04     +6.77     -6.68     3.60E-02     +12.27     -12.21     3.04E-04     +5.16     -5.11     0.00E+00     +0.00     -0.00          8.72E-02    +11.00    -10.69     2.08E-03     +5.80     -5.62     6.39E-04     +9.76     -9.66     7.69E-02     +5.21     -5.10     7.57E-03     +5.21     -5.10     3.06E-03     +4.74     -4.69
114.5     7.08E-01     +2.36     -2.43     7.63E-02     +6.45     -6.33     2.65E-04     +6.73     -6.65     3.57E-02     +12.27     -12.21     3.02E-04     +5.11     -5.11     0.00E+00     +0.00     -0.00          8.74E-02    +11.00    -10.64     2.10E-03     +5.72     -5.62     6.74E-04     +9.74     -9.62     8.13E-02     +5.20     -5.06     8.09E-03     +5.20     -5.06     3.09E-03     +4.70     -4.69
115.0     7.03E-01     +2.40     -2.46     7.58E-02     +6.42     -6.31     2.63E-04     +6.73     -6.63     3.55E-02     +12.24     -12.21     3.00E-04     +5.08     -5.15     0.00E+00     +0.00     -0.00          8.76E-02    +10.95    -10.64     2.11E-03     +5.74     -5.59     7.10E-04     +9.70     -9.61     8.59E-02     +5.17     -5.04     8.64E-03     +5.17     -5.04     3.12E-03     +4.69     -4.66
115.5     6.98E-01     +2.43     -2.50     7.53E-02     +6.41     -6.28     2.62E-04     +6.72     -6.56     3.53E-02     +12.24     -12.24     2.98E-04     +5.08     -5.12     0.00E+00     +0.00     -0.00          8.78E-02    +10.93    -10.60     2.13E-03     +5.73     -5.54     7.46E-04     +9.70     -9.56     9.06E-02     +5.14     -5.01     9.22E-03     +5.14     -5.00     3.15E-03     +4.66     -4.64
116.0     6.93E-01     +2.47     -2.52     7.49E-02     +6.36     -6.27     2.60E-04     +6.67     -6.53     3.50E-02     +12.23     -12.23     2.96E-04     +5.06     -5.10     0.00E+00     +0.00     -0.00          8.80E-02    +10.89    -10.58     2.14E-03     +5.63     -5.60     7.84E-04     +9.66     -9.55     9.55E-02     +5.09     -4.98     9.83E-03     +5.09     -4.98     3.19E-03     +4.63     -4.60
116.5     6.88E-01     +2.50     -2.56     7.44E-02     +6.33     -6.24     2.58E-04     +6.62     -6.54     3.47E-02     +12.22     -12.25     2.94E-04     +5.05     -5.10     0.00E+00     +0.00     -0.00          8.81E-02    +10.86    -10.55     2.15E-03     +5.60     -5.58     8.22E-04     +9.63     -9.52     1.01E-01     +5.05     -4.94     1.05E-02     +5.04     -4.93     3.22E-03     +4.60     -4.56
117.0     6.83E-01     +2.53     -2.60     7.39E-02     +6.32     -6.20     2.56E-04     +6.60     -6.49     3.45E-02     +12.21     -12.23     2.92E-04     +5.05     -5.08     0.00E+00     +0.00     -0.00          8.82E-02    +10.82    -10.52     2.17E-03     +5.58     -5.48     8.61E-04     +9.60     -9.48     1.06E-01     +5.04     -4.89     1.11E-02     +5.04     -4.88     3.26E-03     +4.55     -4.57
117.5     6.77E-01     +2.57     -2.64     7.33E-02     +6.27     -6.18     2.54E-04     +6.60     -6.46     3.42E-02     +12.23     -12.24     2.89E-04     +5.07     -5.05     0.00E+00     +0.00     -0.00          8.83E-02    +10.80    -10.49     2.18E-03     +5.56     -5.45     9.00E-04     +9.57     -9.45     1.11E-01     +5.01     -4.84     1.19E-02     +5.00     -4.84     3.30E-03     +4.51     -4.53
118.0     6.72E-01     +2.61     -2.67     7.28E-02     +6.24     -6.15     2.53E-04     +6.57     -6.42     3.39E-02     +12.21     -12.25     2.87E-04     +5.03     -5.07     0.00E+00     +0.00     -0.00          8.83E-02    +10.75    -10.47     2.19E-03     +5.53     -5.44     9.41E-04     +9.53     -9.43     1.17E-01     +4.95     -4.82     1.26E-02     +4.95     -4.82     3.33E-03     +4.50     -4.49
118.5     6.66E-01     +2.64     -2.71     7.22E-02     +6.22     -6.12     2.51E-04     +6.53     -6.38     3.36E-02     +12.25     -12.21     2.84E-04     +5.02     -5.04     0.00E+00     +0.00     -0.00          8.84E-02    +10.73    -10.43     2.20E-03     +5.52     -5.42     9.81E-04     +9.52     -9.39     1.23E-01     +4.91     -4.78     1.34E-02     +4.91     -4.78     3.38E-03     +4.46     -4.45
119.0     6.60E-01     +2.68     -2.74     7.16E-02     +6.18     -6.09     2.49E-04     +6.44     -6.38     3.33E-02     +12.23     -12.21     2.82E-04     +4.96     -5.06     0.00E+00     +0.00     -0.00          8.84E-02    +10.69    -10.40     2.21E-03     +5.46     -5.39     1.02E-03     +9.46     -9.36     1.29E-01     +4.85     -4.74     1.42E-02     +4.85     -4.74     3.42E-03     +4.43     -4.40
119.5     6.54E-01     +2.72     -2.79     7.10E-02     +6.15     -6.06     2.47E-04     +6.40     -6.36     3.30E-02     +12.23     -12.23     2.79E-04     +5.01     -5.00     0.00E+00     +0.00     -0.00          8.83E-02    +10.66    -10.36     2.22E-03     +5.47     -5.30     1.06E-03     +9.35     -9.37     1.35E-01     +4.83     -4.71     1.50E-02     +4.83     -4.71     3.46E-03     +4.41     -4.39
120.0     6.48E-01     +2.76     -2.83     7.04E-02     +6.13     -6.01     2.44E-04     +6.40     -6.31     3.27E-02     +12.25     -12.20     2.76E-04     +5.02     -4.99     0.00E+00     +0.00     -0.00          8.82E-02    +10.63    -10.33     2.23E-03     +5.40     -5.28     1.11E-03     +9.38     -9.34     1.41E-01     +4.76     -4.66     1.59E-02     +4.76     -4.67     3.51E-03     +4.36     -4.33
120.1     6.46E-01     +2.77     -2.83     7.03E-02     +6.11     -6.01     2.44E-04     +6.42     -6.27     3.26E-02     +12.21     -12.25     2.76E-04     +4.96     -5.01     0.00E+00     +0.00     -0.00          8.82E-02    +10.60    -10.33     2.23E-03     +5.38     -5.29     1.12E-03     +9.35     -9.24     1.43E-01     +4.77     -4.66     1.61E-02     +4.77     -4.66     3.52E-03     +4.36     -4.34
120.2     6.45E-01     +2.78     -2.84     7.01E-02     +6.11     -6.01     2.43E-04     +6.35     -6.33     3.26E-02     +12.25     -12.22     2.75E-04     +5.01     -5.01     0.00E+00     +0.00     -0.00          8.82E-02    +10.59    -10.33     2.23E-03     +5.37     -5.24     1.12E-03     +9.32     -9.30     1.44E-01     +4.74     -4.65     1.62E-02     +4.74     -4.65     3.52E-03     +4.35     -4.32
120.3     6.44E-01     +2.78     -2.85     7.00E-02     +6.07     -6.02     2.43E-04     +6.41     -6.27     3.25E-02     +12.21     -12.24     2.75E-04     +4.95     -5.02     0.00E+00     +0.00     -0.00          8.82E-02    +10.59    -10.31     2.23E-03     +5.36     -5.28     1.13E-03     +9.34     -9.28     1.45E-01     +4.75     -4.63     1.64E-02     +4.74     -4.63     3.53E-03     +4.33     -4.32
120.4     6.42E-01     +2.79     -2.85     6.99E-02     +6.08     -6.00     2.43E-04     +6.36     -6.27     3.24E-02     +12.23     -12.20     2.74E-04     +5.00     -5.00     0.00E+00     +0.00     -0.00          8.82E-02    +10.58    -10.31     2.24E-03     +5.37     -5.27     1.14E-03     +9.28     -9.31     1.47E-01     +4.73     -4.63     1.66E-02     +4.74     -4.62     3.54E-03     +4.33     -4.31
120.5     6.41E-01     +2.80     -2.86     6.98E-02     +6.07     -6.00     2.42E-04     +6.37     -6.24     3.24E-02     +12.20     -12.23     2.74E-04     +4.95     -4.99     0.00E+00     +0.00     -0.00          8.81E-02    +10.58    -10.30     2.24E-03     +5.37     -5.26     1.15E-03     +9.39     -9.23     1.48E-01     +4.72     -4.62     1.68E-02     +4.72     -4.63     3.55E-03     +4.32     -4.30
120.6     6.40E-01     +2.81     -2.87     6.96E-02     +6.09     -5.98     2.42E-04     +6.33     -6.27     3.23E-02     +12.22     -12.23     2.73E-04     +4.98     -4.99     0.00E+00     +0.00     -0.00          8.81E-02    +10.57    -10.29     2.24E-03     +5.32     -5.25     1.16E-03     +9.25     -9.33     1.49E-01     +4.71     -4.63     1.70E-02     +4.63     -4.67     3.56E-03     +4.33     -4.29
120.7     6.39E-01     +2.82     -2.88     6.95E-02     +6.08     -5.97     2.41E-04     +6.37     -6.24     3.22E-02     +12.23     -12.19     2.73E-04     +4.95     -5.00     0.00E+00     +0.00     -0.00          8.81E-02    +10.57    -10.27     2.24E-03     +5.35     -5.22     1.17E-03     +9.34     -9.19     1.51E-01     +4.70     -4.61     1.72E-02     +4.71     -4.60     3.57E-03     +4.32     -4.28
120.8     6.37E-01     +2.82     -2.89     6.94E-02     +6.06     -5.97     2.41E-04     +6.31     -6.27     3.22E-02     +12.20     -12.23     2.72E-04     +4.96     -5.00     0.00E+00     +0.00     -0.00          8.81E-02    +10.56    -10.27     2.24E-03     +5.29     -5.25     1.18E-03     +9.32     -9.29     1.52E-01     +4.69     -4.58     1.73E-02     +4.73     -4.58     3.58E-03     +4.29     -4.27
120.9     6.36E-01     +2.83     -2.90     6.92E-02     +6.05     -5.97     2.40E-04     +6.33     -6.24     3.21E-02     +12.22     -12.21     2.71E-04     +5.00     -4.98     0.00E+00     +0.00     -0.00          8.80E-02    +10.56    -10.27     2.24E-03     +5.36     -5.21     1.18E-03     +9.32     -9.15     1.53E-01     +4.69     -4.57     1.75E-02     +4.69     -4.57     3.59E-03     +4.28     -4.28
121.0     6.35E-01     +2.84     -2.90     6.91E-02     +6.04     -5.97     2.40E-04     +6.34     -6.24     3.20E-02     +12.22     -12.21     2.71E-04     +4.99     -4.97     0.00E+00     +0.00     -0.00          8.80E-02    +10.55    -10.27     2.25E-03     +5.28     -5.26     1.19E-03     +9.28     -9.27     1.55E-01     +4.66     -4.57     1.77E-02     +4.66     -4.60     3.60E-03     +4.28     -4.25
121.1     6.33E-01     +2.85     -2.92     6.90E-02     +6.04     -5.97     2.39E-04     +6.29     -6.26     3.20E-02     +12.24     -12.19     2.70E-04     +4.95     -5.00     0.00E+00     +0.00     -0.00          8.80E-02    +10.54    -10.25     2.25E-03     +5.31     -5.21     1.20E-03     +9.35     -9.19     1.56E-01     +4.66     -4.56     1.79E-02     +4.66     -4.56     3.61E-03     +4.27     -4.25
121.2     6.32E-01     +2.86     -2.92     6.88E-02     +6.03     -5.95     2.39E-04     +6.28     -6.23     3.19E-02     +12.17     -12.26     2.70E-04     +4.94     -5.00     0.00E+00     +0.00     -0.00          8.79E-02    +10.53    -10.25     2.25E-03     +5.33     -5.18     1.21E-03     +9.24     -9.22     1.57E-01     +4.64     -4.57     1.81E-02     +4.63     -4.57     3.62E-03     +4.28     -4.23
121.3     6.31E-01     +2.87     -2.94     6.87E-02     +6.05     -5.93     2.38E-04     +6.30     -6.20     3.18E-02     +12.20     -12.21     2.69E-04     +4.95     -4.95     0.00E+00     +0.00     -0.00          8.79E-02    +10.54    -10.24     2.25E-03     +5.27     -5.23     1.22E-03     +9.35     -9.15     1.59E-01     +4.64     -4.56     1.83E-02     +4.64     -4.56     3.63E-03     +4.27     -4.23
121.4     6.29E-01     +2.88     -2.94     6.86E-02     +6.00     -5.95     2.38E-04     +6.29     -6.21     3.18E-02     +12.21     -12.24     2.69E-04     +4.99     -4.97     0.00E+00     +0.00     -0.00          8.79E-02    +10.50    -10.24     2.25E-03     +5.26     -5.18     1.23E-03     +9.27     -9.18     1.60E-01     +4.66     -4.53     1.85E-02     +4.66     -4.54     3.64E-03     +4.25     -4.25
